ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
4.191099703046893485e-03,-8.844921571245124208e-19,-8.269145214542712071e-08
4.190650545404834768e-03,-8.844919141056391979e-19,-8.268259015208510478e-08
4.190201387762775183e-03,-8.844916710867661675e-19,-8.267372815874310208e-08
4.189752230120716466e-03,-8.844914280678933298e-19,-8.266486616540108615e-08
4.189303072478656881e-03,-8.844911850490202995e-19,-8.265600417205908345e-08
4.188853914836598163e-03,-8.844909420301472692e-19,-8.264714217871708075e-08
4.188404757194538579e-03,-8.844906990112742389e-19,-8.263828018537507805e-08
4.187955599552479861e-03,-8.844904559924014011e-19,-8.262941819203307535e-08
4.187506441910420277e-03,-8.844902129735281782e-19,-8.262055619869105941e-08
4.187057284268361559e-03,-8.844899699546553405e-19,-8.261169420534905671e-08
4.186608126626301975e-03,-8.844897269357823102e-19,-8.260283221200704078e-08
4.186158968984243257e-03,-8.844894839169092799e-19,-8.259397021866503808e-08
4.185709811342183673e-03,-8.844892408980362495e-19,-8.258510822532303538e-08
4.185260653700124955e-03,-8.844889978791636044e-19,-8.257624623198101945e-08
4.184811496058065371e-03,-8.844887548602905741e-19,-8.256738423863901675e-08
4.184362338416006653e-03,-8.844885118414173512e-19,-8.255852224529701405e-08
4.183913180773947069e-03,-8.844882688225445134e-19,-8.254966025195501135e-08
4.183464023131888351e-03,-8.844880258036712905e-19,-8.254079825861300865e-08
4.183014865489828767e-03,-8.844877827847986454e-19,-8.253193626527099272e-08
4.182565707847770049e-03,-8.844875397659256151e-19,-8.252307427192897678e-08
4.182116550205709597e-03,4.999999999999998890e-01,-8.251421227858697408e-08
4.181712299605104370e-03,9.499999999999997335e-01,2.824170041238733225e-07
4.181348377617121262e-03,1.354999999999999538e+00,9.756862589329059436e-07
4.181020594061721392e-03,1.719499999999999584e+00,1.964388297420252425e-06
4.180725124005614524e-03,2.047549999999999759e+00,3.218924728600158974e-06
4.180458483787868017e-03,2.342794999999999739e+00,4.712669881181186394e-06
4.180217506820673064e-03,2.608515499999999765e+00,6.421670751933309348e-06
4.179999319711114568e-03,2.847663949999999833e+00,8.324377509467232607e-06
4.179801319092880940e-03,3.062897554999999716e+00,1.040140139332352966e-05
4.179621149435411645e-03,3.256607799499999789e+00,1.263529718346014770e-05
4.179456682004788377e-03,3.430947019549999588e+00,1.501036771352434683e-05
4.179305995079645765e-03,3.587852317594999896e+00,1.751248816694544642e-05
4.179167355471849997e-03,3.729067085835499729e+00,2.012894813162795538e-05
4.179039201361993763e-03,3.856160377251949267e+00,2.284830960015441786e-05
4.178920126430714019e-03,3.970544339526754118e+00,2.566027929082342765e-05
4.178808865246223629e-03,4.073489905574079195e+00,2.855559383310601020e-05
4.178704279854290882e-03,4.166140915016670832e+00,3.152591651145413275e-05
4.178605347507668641e-03,4.249526823515004104e+00,3.456374439582585135e-05
4.178511149466637188e-03,4.324574141163503249e+00,3.766232480755487530e-05
4.178420860799698412e-03,4.392116727047152835e+00,4.081558017683995540e-05
4.178333741113052224e-03,4.452905054342437552e+00,4.401804044453063645e-05
4.178249126138603234e-03,4.507614548908193797e+00,4.726478224725670250e-05
4.178166420112400248e-03,4.556853094017374595e+00,5.055137420236407975e-05
4.178085088878416564e-03,4.601167784615636691e+00,5.387382767853751415e-05
4.178004653655971283e-03,4.641051006154072844e+00,5.722855250025600348e-05
4.177924685412842329e-03,4.676945905538665293e+00,6.061231709009905270e-05
4.177844799789945211e-03,4.709251314984799208e+00,6.402221260306910616e-05
4.177764652527374625e-03,4.738326183486319287e+00,6.745562065211875319e-05
4.177683935345332181e-03,4.764493565137687625e+00,7.091018426450339219e-05
4.177602372237240042e-03,4.788044208623919218e+00,7.438378174489762530e-05
4.177519716135805368e-03,4.809239787761527829e+00,7.787450315384204336e-05
4.177435745916147601e-03,4.828315808985375490e+00,8.138062913940623158e-05
4.177350263703255226e-03,4.845484228086838208e+00,8.490061188630536727e-05
4.177263092453952116e-03,4.860935805278153943e+00,8.843305797039269906e-05
4.177174073786256263e-03,4.874842224750339348e+00,9.197671292774484923e-05
4.177083066031563735e-03,4.887358002275305147e+00,9.553044736670192631e-05
4.176989942487341519e-03,4.898622202047774543e+00,9.909324446844103664e-05
4.176894589850201241e-03,4.908759981842997000e+00,1.026641887371436082e-04
4.176796906811101016e-03,4.917883983658697389e+00,1.062424558747423103e-04
4.176696802796242385e-03,4.926095585292827650e+00,1.098273036677582066e-04
4.176594196838804424e-03,4.933486026763544530e+00,1.134180637850049647e-04
4.176489016568148138e-03,4.940137424087190254e+00,1.170141343950728037e-04
4.176381197304445195e-03,4.946123681678471939e+00,1.206149735216223055e-04
4.176270681247860363e-03,4.951511313510624568e+00,1.242200930627228111e-04
4.176157416752585352e-03,4.956360182159562200e+00,1.278290534078500948e-04
4.176041357676886501e-03,4.960724163943606158e+00,1.314414585928002808e-04
4.175922462801357447e-03,4.964651747549245542e+00,1.350569519387519353e-04
4.175800695308236679e-03,4.968186572794321521e+00,1.386752121270867799e-04
4.175676022315474682e-03,4.971367915514889546e+00,1.422959496664178434e-04
4.175548414459838258e-03,4.974231123963400059e+00,1.459189037126277697e-04
4.175417845523923289e-03,4.976808011567060319e+00,1.495438392066408937e-04
4.175284292102497165e-03,4.979127210410354110e+00,1.531705442981766245e-04
4.175147733304055211e-03,4.981214489369318876e+00,1.567988280269079840e-04
4.175008150483897930e-03,4.983093040432387433e+00,1.604285182353036045e-04
4.174865527005420900e-03,4.984783736389148068e+00,1.640594596900040076e-04
4.174719848026654453e-03,4.986305362750234060e+00,1.676915123908947190e-04
4.174571100309415472e-03,4.987674826475210210e+00,1.713245500491231263e-04
4.174419272048652228e-03,4.988907343827689189e+00,1.749584587171778638e-04
4.174264352719906680e-03,4.990016609444920093e+00,1.785931355558390444e-04
4.174106332942937453e-03,4.991014948500428261e+00,1.822284877243227790e-04
4.173945204359832961e-03,4.991913453650385968e+00,1.858644313813124203e-04
4.173780959526064704e-03,4.992722108285347460e+00,1.895008907857974182e-04
4.173613591813118973e-03,4.993449897456812892e+00,1.931377974877478945e-04
4.173443095321491790e-03,4.994104907711132135e+00,1.967750895996500996e-04
4.173269464802929936e-03,4.994694416940018478e+00,2.004127111408229780e-04
4.173092695590958738e-03,4.995224975246017607e+00,2.040506114472450490e-04
4.172912783538812800e-03,4.995702477721415846e+00,2.076887446403473565e-04
4.172729724963980362e-03,4.996132229949274084e+00,2.113270691488790644e-04
4.172543516598661330e-03,4.996519006954347475e+00,2.149655472785456283e-04
4.172354155545511881e-03,4.996867106258911839e+00,2.186041448246452330e-04
4.172161639238123991e-03,4.997180395633021632e+00,2.222428307234083748e-04
4.171965965405714273e-03,4.997462356069719114e+00,2.258815767381728049e-04
4.171767132041597978e-03,4.997716120462747824e+00,2.295203571769150364e-04
4.171565137375027495e-03,4.997944508416472864e+00,2.331591486380038775e-04
4.171359979846056207e-03,4.998150057574825667e+00,2.367979297813577980e-04
4.171151658083080763e-03,4.998335051817343277e+00,2.404366811224668723e-04
4.170940170882795478e-03,4.998501546635608861e+00,2.440753848469956987e-04
4.170725517192304735e-03,4.998651391972048330e+00,2.477140246439109425e-04
4.170507696093132301e-03,4.998786252774843675e+00,2.513525855552817137e-04
4.170286706786977514e-03,4.998907627497358952e+00,2.549910538410890700e-04
4.170062548582975474e-03,4.999016864747622968e+00,2.586294168575421033e-04
4.169835220886332003e-03,4.999115178272860227e+00,2.622676629475541679e-04
4.169604723188197193e-03,4.999203660445574293e+00,2.659057813421621770e-04
4.169371055056605817e-03,4.999283294401016597e+00,2.695437620717961477e-04
4.169134216128409127e-03,4.999354964960915915e+00,2.731815958864156220e-04
4.168894206102066215e-03,4.999419468464824767e+00,2.768192741836259245e-04
4.168651024731224661e-03,4.999477521618342024e+00,2.804567889439772590e-04
4.168404671818975137e-03,4.999529769456507289e+00,2.840941326727294998e-04
4.168155147212747845e-03,4.999576792510856293e+00,2.877312983474360577e-04
4.167902450799740657e-03,4.999619113259771375e+00,2.913682793707656361e-04
4.167646582502858126e-03,4.999657201933794148e+00,2.950050695280383682e-04
4.167387542277078104e-03,4.999691481740415000e+00,2.986416629490051973e-04
4.167125330106213020e-03,4.999722333566372967e+00,3.022780540734476052e-04
4.166859946000033704e-03,4.999750100209735315e+00,3.059142376202138281e-04
4.166591389991684651e-03,4.999775090188761872e+00,3.095502085593498736e-04
4.166319662135401988e-03,4.999797581169885596e+00,3.131859620870165576e-04
4.166044762504459570e-03,4.999817823052896237e+00,3.168214936029113194e-04
4.165766691189351847e-03,4.999836040747607235e+00,3.204567986899484297e-04
4.165485448296170172e-03,4.999852436672846956e+00,3.240918730959691505e-04
4.165201033945152564e-03,4.999867193005561816e+00,3.277267127172792094e-04
4.164913448269393949e-03,4.999880473705005990e+00,3.313613135838324180e-04
4.164622691413699500e-03,4.999892426334505480e+00,3.349956718458953642e-04
4.164328763533558554e-03,4.999903183701055021e+00,3.386297837620439941e-04
4.164031664794235615e-03,4.999912865330949252e+00,3.422636456883607287e-04
4.163731395369952432e-03,4.999921578797854593e+00,3.458972540687109604e-04
4.163427955443170687e-03,4.999929420918069134e+00,3.495306054259914269e-04
4.163121345203943217e-03,4.999936478826262132e+00,3.531636963542541326e-04
4.162811564849340680e-03,4.999942830943635563e+00,3.567965235116164258e-04
4.162498614582947620e-03,4.999948547849271563e+00,3.604290836138810653e-04
4.162182494614395829e-03,4.999953693064345117e+00,3.640613734287926587e-04
4.161863205158967093e-03,4.999958323757910605e+00,3.676933897708700304e-04
4.161540746437238439e-03,4.999962491382119900e+00,3.713251294967534759e-04
4.161215118674744737e-03,4.999966242243907288e+00,3.749565895010185490e-04
4.160886322101711547e-03,4.999969618019516560e+00,3.785877667124080254e-04
4.160554356952789710e-03,4.999972656217564371e+00,3.822186580904404643e-04
4.160219223466834169e-03,4.999975390595808200e+00,3.858492606223577455e-04
4.159880921886701874e-03,4.999977851536227647e+00,3.894795713203787852e-04
4.159539452459076574e-03,4.999980066382605060e+00,3.931095872192269048e-04
4.159194815434302285e-03,4.999982059744343843e+00,3.967393053739052102e-04
4.158847011066247115e-03,4.999983853769909281e+00,4.003687228576939083e-04
4.158496039612185301e-03,4.999985468392918797e+00,4.039978367603491217e-04
4.158141901332667104e-03,4.999986921553627006e+00,4.076266441864801631e-04
4.157784596491439014e-03,4.999988229398264039e+00,4.112551422540913922e-04
4.157424125355338798e-03,4.999989406458437813e+00,4.148833280932675118e-04
4.157060488194233919e-03,4.999990465812594209e+00,4.185111988449930886e-04
4.156693685280938265e-03,4.999991419231334611e+00,4.221387516600880294e-04
4.156323716891154908e-03,4.999992277308201061e+00,4.257659836982514772e-04
4.155950583303424928e-03,4.999993049577381221e+00,4.293928921271997624e-04
4.155574284799073634e-03,4.999993744619643188e+00,4.330194741218922278e-04
4.155194821662170669e-03,4.999994370157678780e+00,4.366457268638338700e-04
4.154812194179487508e-03,4.999994933141910458e+00,4.402716475404477490e-04
4.154426402640467968e-03,4.999995439827719323e+00,4.438972333445112572e-04
4.154037447337196980e-03,4.999995895844947746e+00,4.475224814736475745e-04
4.153645328564368501e-03,4.999996306260452883e+00,4.511473891298692731e-04
4.153250046619269900e-03,4.999996675634407417e+00,4.547719535191676763e-04
4.152851601801755936e-03,4.999997008070966587e+00,4.583961718511425491e-04
4.152449994414227942e-03,4.999997307263869928e+00,4.620200413386701152e-04
4.152045224761623417e-03,4.999997576537483113e+00,4.656435591976037635e-04
4.151637293151396943e-03,4.999997818883734624e+00,4.692667226465053283e-04
4.151226199893508044e-03,4.999998036995361161e+00,4.728895289064029327e-04
4.150811945300405571e-03,4.999998233295825045e+00,4.765119752005737689e-04
4.150394529687025970e-03,4.999998409966242008e+00,4.801340587543483454e-04
4.149973953370780268e-03,4.999998568969617807e+00,4.837557767949356049e-04
4.149550216671538463e-03,4.999998712072655671e+00,4.873771265512630594e-04
4.149123319911633863e-03,4.999998840865390370e+00,4.909981052538367648e-04
4.148693263415850936e-03,4.999998956778851422e+00,4.946187101346129515e-04
4.148260047511421848e-03,4.999999061100966813e+00,4.982389384268830993e-04
4.147823672528014316e-03,4.999999154990869776e+00,5.018587873651712090e-04
4.147384138797739414e-03,4.999999239491782710e+00,5.054782541851419704e-04
4.146941446655135095e-03,4.999999315542605238e+00,5.090973361235167369e-04
4.146495596437173997e-03,4.999999383988344093e+00,5.127160304179995826e-04
4.146046588483248696e-03,4.999999445589510039e+00,5.163343343072106240e-04
4.145594423135180381e-03,4.999999501030560012e+00,5.199522450306256300e-04
4.145139100737206712e-03,4.999999550927503478e+00,5.235697598285230046e-04
4.144680621635983553e-03,4.999999595834752952e+00,5.271868759419343466e-04
4.144218986180584971e-03,4.999999636251278190e+00,5.308035906126027086e-04
4.143754194722500638e-03,4.999999672626150193e+00,5.344199010829433485e-04
4.143286247615630621e-03,4.999999705363535440e+00,5.380358045960090350e-04
4.142815145216284523e-03,4.999999734827182074e+00,5.416512983954594731e-04
4.142340887883187543e-03,4.999999761344463778e+00,5.452663797255332236e-04
4.141863475977467478e-03,4.999999785210016867e+00,5.488810458310240670e-04
4.141382909862665988e-03,4.999999806689015003e+00,5.524952939572582355e-04
4.140899189904726461e-03,4.999999826020114391e+00,5.561091213500745723e-04
4.140412316472000948e-03,4.999999843418103218e+00,5.597225252558085933e-04
4.139922289935244089e-03,4.999999859076292630e+00,5.633355029212753573e-04
4.139429110667617456e-03,4.999999873168663456e+00,5.669480515937566720e-04
4.138932779044684346e-03,4.999999885851797110e+00,5.705601685209892764e-04
4.138433295444411512e-03,4.999999897266617310e+00,5.741718509511535649e-04
4.137930660247169171e-03,4.999999907539955046e+00,5.777830961328639381e-04
4.137424873835727525e-03,4.999999916785959897e+00,5.813939013151615386e-04
4.136915936595258504e-03,4.999999925107363907e+00,5.850042637475060111e-04
4.136403848913334895e-03,4.999999932596627339e+00,5.886141806797700812e-04
4.135888611179929474e-03,4.999999939336964516e+00,5.922236493622337009e-04
4.135370223787416741e-03,4.999999945403268420e+00,5.958326670455786275e-04
4.134848687130565983e-03,4.999999950862942022e+00,5.994412309808859300e-04
4.134324001606550815e-03,4.999999955776647909e+00,6.030493384196312185e-04
4.133796167614940502e-03,4.999999960198983295e+00,6.066569866136829097e-04
4.133265185557703433e-03,4.999999964179084877e+00,6.102641728152983234e-04
4.132731055839201917e-03,4.999999967761176833e+00,6.138708942771235744e-04
4.132193778866202587e-03,4.999999970985059328e+00,6.174771482521908619e-04
4.131653355047862526e-03,4.999999973886553484e+00,6.210829319939178191e-04
4.131109784795739676e-03,4.999999976497897514e+00,6.246882427561059950e-04
4.130563068523788496e-03,4.999999978848108206e+00,6.282930777929418304e-04
4.130013206648354765e-03,4.999999980963297119e+00,6.318974343589939474e-04
4.129460199588184249e-03,4.999999982866967230e+00,6.355013097092159684e-04
4.128904047764416635e-03,4.999999984580270507e+00,6.391047010989442390e-04
4.128344751600585526e-03,4.999999986122243278e+00,6.427076057838995628e-04
4.127782311522622781e-03,4.999999987510018506e+00,6.463100210201877440e-04
4.127216727958849841e-03,4.999999988759016745e+00,6.499119440642992613e-04
4.126648001339982934e-03,4.999999989883115781e+00,6.535133721731108949e-04
4.126076132099134805e-03,4.999999990894804291e+00,6.571143026038872440e-04
4.125501120671810386e-03,4.999999991805323951e+00,6.607147326142801848e-04
4.124922967495904189e-03,4.999999992624791112e+00,6.643146594623311474e-04
4.124341673011706379e-03,4.999999993362312267e+00,6.679140804064726336e-04
4.123757237661901040e-03,4.999999994026080863e+00,6.715129927055288675e-04
4.123169661891559236e-03,4.999999994623472332e+00,6.751113936187169880e-04
4.122578946148147683e-03,4.999999995161125810e+00,6.787092804056497593e-04
4.121985090881521811e-03,4.999999995645012518e+00,6.823066503263357880e-04
4.121388096543930971e-03,4.999999996080511266e+00,6.859035006411819081e-04
4.120787963590008887e-03,4.999999996472459962e+00,6.894998286109944819e-04
4.120184692476786675e-03,4.999999996825214232e+00,6.930956314969816774e-04
4.119578283663681562e-03,4.999999997142692720e+00,6.966909065607540096e-04
4.118968737612500354e-03,4.999999997428423271e+00,7.002856510643273771e-04
