gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
-4.604802192466585231e-02,2.260202493106633001e-02,-1.079332077195432477e-01
-5.243353284919748114e-02,2.135576140163939624e-02,-1.102892293491326836e-01
-5.477490447981146066e-02,2.249466399240513878e-02,-1.112416173468648989e-01
-5.837477660414479297e-02,2.482948230568216008e-02,-1.126390871046826364e-01
-6.201679860776028452e-02,1.451504646415880014e-02,-1.140202309587295681e-01
-5.939594741301634090e-02,1.250272802545519639e-02,-1.132177341831720890e-01
-5.823880929929572264e-02,2.635547058239209265e-03,-1.129086121237874857e-01
-5.649834427327377756e-02,1.098229393120071090e-02,-1.124378390133445732e-01
-5.887147972459116918e-02,-6.075000981524112526e-03,-1.133610079517058250e-01
-5.460256061066413175e-02,-1.282048746824088897e-02,-1.119442347401545107e-01
-5.009485919392912129e-02,-1.426937072581196259e-02,-1.104502781908620890e-01
-5.644390057518101911e-02,-2.178010337498076376e-02,-1.128271039410363996e-01
-5.412847339092763388e-02,-1.834686697596558599e-02,-1.121222385943396321e-01
-5.860863575969166989e-02,-2.041919114868371438e-02,-1.138496791787553392e-01
-6.140289892943937011e-02,-1.830080342264816043e-02,-1.149820796678785867e-01
-5.999519600414247172e-02,-2.040064755164011298e-02,-1.145834034744473845e-01
-5.782210474128613581e-02,-2.193088769189052711e-02,-1.139061930075271761e-01
-5.625245934903151668e-02,-1.940317303157983175e-02,-1.134560044280199381e-01
-6.228234310612027619e-02,-1.404445605430152885e-02,-1.157871282341469826e-01
-6.926921340999582510e-02,-1.034066597084002705e-02,-1.184705131684069546e-01
-5.894834184385076142e-02,-7.677671162897026225e-03,-1.148003930413522417e-01
-5.907765232328103522e-02,-5.421021201938474449e-03,-1.149678227226546973e-01
-5.832277645298870189e-02,-5.054013391034572339e-03,-1.148036432580059191e-01
-6.007175705823022266e-02,-4.131751683165480263e-03,-1.155665443141432047e-01
-5.716512736256439131e-02,3.582603027680300936e-03,-1.146178369751115478e-01
-7.020368949652984469e-02,-1.075166301181137551e-03,-1.195734280492804363e-01
-7.488694398342798930e-02,5.798246327532885101e-04,-1.214379013980639993e-01
-7.105453652562919442e-02,1.806544784455382151e-03,-1.201193744458678159e-01
-7.882448985380327566e-02,1.842101396486613358e-03,-1.231491250054212727e-01
-8.038989658665403326e-02,9.312235761676666487e-03,-1.238693615508650731e-01
-7.891764694904106203e-02,2.419218339007815979e-02,-1.234624789937145417e-01
-6.940354531166642582e-02,2.800145765563008191e-02,-1.199879324814760728e-01
-6.871523608531136806e-02,2.340712455976934336e-02,-1.198328307877563059e-01
-6.653657583650364471e-02,2.443585036218087411e-02,-1.191220235264537769e-01
-6.503104043387675226e-02,2.887064294987757435e-02,-1.186723888104974367e-01
-6.678639506551552196e-02,3.617935666765826480e-02,-1.194732856282663541e-01
-6.717734962017106459e-02,2.035405614498261503e-02,-1.197035019054828175e-01
-6.531012209939306146e-02,1.527735587621494723e-02,-1.190884277647540623e-01
-7.297523791949074579e-02,1.449715723611340150e-02,-1.221529139100787920e-01
-6.304734854977800396e-02,8.958755886664275525e-03,-1.184184731811655095e-01
-5.615298617219479510e-02,3.893469592295670072e-03,-1.158492125455262978e-01
-5.491984896333206023e-02,8.637173421043085539e-03,-1.154898496171805899e-01
-4.744473452904252736e-02,3.671121293948014213e-03,-1.126779019823847539e-01
-4.422368156300147957e-02,1.189375371221169236e-02,-1.115431569119082617e-01
-3.591892563861081439e-02,1.187472152890117760e-02,-1.083968816303514937e-01
-3.204909289841417763e-02,1.337931267024183510e-02,-1.069825802053074176e-01
-3.249964620893827649e-02,9.155604637204628818e-03,-1.072499859523242949e-01
-3.691835616273816262e-02,1.496937157738627983e-02,-1.090996308752750360e-01
-4.039808127522252074e-02,8.411124440834492899e-03,-1.105566948455400239e-01
-4.343234680647954649e-02,8.118475791769759128e-03,-1.118510627077828751e-01
-4.243406183343012561e-02,7.308530047501765256e-03,-1.115437130360339563e-01
-5.480218323664821228e-02,8.402541515054743129e-03,-1.165638888530259043e-01
-4.835109335567789463e-02,-1.433487956831532842e-03,-1.140585846025449074e-01
-5.090469995506406026e-02,1.394577285325240834e-02,-1.151990683965310736e-01
-4.556710781179730552e-02,2.055811320470670583e-02,-1.131572833623109148e-01
-3.864543776917499923e-02,3.069397703996240567e-02,-1.104779388476448965e-01
-3.289471913987059015e-02,3.948006027084680764e-02,-1.082601124679648252e-01
-3.128367902336372935e-02,3.460846011308796322e-02,-1.076848313741713553e-01
-2.762061082814717267e-02,3.006370298340144478e-02,-1.062743284188052695e-01
-2.382613350145982786e-02,3.160406181186718039e-02,-1.048154570504265665e-01
-2.440301671875279646e-02,1.874589283522616959e-02,-1.051070431926916654e-01
-2.927845879931363637e-02,3.033562937341596072e-02,-1.071970244398127436e-01
-3.425353445949817777e-02,2.533016056615484263e-02,-1.093025024484430147e-01
-2.604715304336079409e-02,3.168037543999149830e-02,-1.060177145964358303e-01
-4.005772217209114389e-02,3.187692516734738635e-02,-1.118607146446283090e-01
-4.172483934957543078e-02,2.107030584019735364e-02,-1.126041103934766197e-01
-3.530555238045653826e-02,2.185120840441973078e-02,-1.100224902461797438e-01
-3.357387169132655669e-02,1.272374276267898563e-02,-1.093619267215048679e-01
-3.608031421216625206e-02,3.648953708217485877e-03,-1.104615801322359481e-01
-3.844761630880782349e-02,6.164541861386587003e-03,-1.115245145105695085e-01
-3.863671991879193829e-02,-1.211563598702534994e-02,-1.116454139478739310e-01
-4.126778671904554607e-02,-1.345748893616808585e-02,-1.128169718778247732e-01
-3.912924157681251652e-02,-1.068339504075299304e-02,-1.119948518686298689e-01
-4.476058422073177917e-02,-2.298933248198190699e-02,-1.144173361662708249e-01
-5.030524734705273115e-02,-2.191816258820448657e-02,-1.168306643461730909e-01
-5.086979900150849498e-02,-1.531138210001985016e-02,-1.171524371591065872e-01
-5.211141765948942156e-02,-5.757757055188101984e-03,-1.177671484056092288e-01
-5.495621417325539243e-02,-2.026018381651017997e-02,-1.190284831458703479e-01
-5.604970788424255140e-02,-1.349146023844445888e-02,-1.195798531772981621e-01
-5.389785277344757292e-02,-1.297869575096709596e-02,-1.187375726902263201e-01
-4.631115915584699261e-02,-9.391136355272897487e-03,-1.155710400873683902e-01
-5.433253513305915522e-02,-3.394507979792266150e-03,-1.190990506674736576e-01
-5.635261819284907020e-02,-1.551083940835684162e-02,-1.200274799388350438e-01
-5.117628858770120748e-02,-1.520864288737270274e-02,-1.178730482070664415e-01
-4.497792936944154663e-02,-4.268800488552542717e-03,-1.152866228017388334e-01
-5.258801808889202595e-02,5.531359399629700441e-03,-1.186753377825746497e-01
-5.257228566863728775e-02,-2.010624712596064973e-03,-1.187351694072781433e-01
-5.130159777988891473e-02,6.292092205686551989e-03,-1.182705681803964959e-01
-4.337257709805672490e-02,2.599214021987360582e-03,-1.148820196288550394e-01
-4.254654817576940945e-02,2.403989513433177089e-03,-1.145966661364544864e-01
-5.388035714898876949e-02,1.574230587704762013e-02,-1.196600874593797409e-01
-6.190726848861984738e-02,4.806315151383617687e-03,-1.232500530366874986e-01
-5.316512320335106678e-02,6.750769183492910316e-03,-1.194772965297575540e-01
-5.470141677410294417e-02,1.238098283974263698e-02,-1.202398638609659398e-01
-4.952912097228685806e-02,9.487110027259638978e-03,-1.180232777507373709e-01
-5.685948730354495328e-02,8.612177040789759097e-03,-1.213516847251954051e-01
-5.560816491073002077e-02,1.961785087748118064e-02,-1.208854760853953075e-01
-5.852297458342120562e-02,2.261313418073474316e-02,-1.222656507364201922e-01
-5.548628896756320483e-02,2.018191595323652263e-02,-1.209828883198105082e-01
-5.309713640604282053e-02,1.499902315125398655e-03,-1.199678513997654572e-01
-5.834949534803539339e-02,8.865602815049278274e-03,-1.224116842410033906e-01
-7.280454241060657639e-02,1.021287799945110042e-02,-1.289959448855990953e-01
-7.013779069969673652e-02,1.025723639210282014e-02,-1.278718340733755454e-01
-6.883311174541531519e-02,1.045394636158159841e-02,-1.273621338486673471e-01
-6.658263439495039349e-02,9.923468152683821708e-03,-1.264224722066457640e-01
-4.943052873398119662e-02,1.157928883542501744e-02,-1.187141339989846583e-01
-3.958812000293524674e-02,1.232518637576713802e-02,-1.143136554752672285e-01
-4.584985121530153751e-02,1.095641328503263630e-02,-1.172477782073880620e-01
-4.226446778398703502e-02,1.243939111302672269e-02,-1.156858316283086996e-01
-3.788280448317288274e-02,7.459544392140683884e-03,-1.137466560412596500e-01
-3.419965379955635515e-02,1.746405853315373055e-02,-1.121360335691968108e-01
-3.912296671104829870e-02,2.212009140766723822e-02,-1.144676870960438381e-01
-3.507762039179206787e-02,1.739889916963334449e-02,-1.126638538222421021e-01
-3.980582181036709105e-02,1.645671169955425020e-02,-1.148929771188526294e-01
-4.117991186979379908e-02,1.004834929896713559e-02,-1.155694150238850970e-01
-4.122424612659346399e-02,1.139634869984855470e-02,-1.156358384172225529e-01
-3.778317422881374843e-02,3.496572588522291539e-03,-1.140861957679967786e-01
-3.721177148450888900e-02,-6.777061954933267032e-03,-1.138491177212392069e-01
-3.865135947302648228e-02,-2.415649574350662264e-03,-1.145431721326385516e-01
-3.611919024145334584e-02,4.485609863982651692e-03,-1.134111256717058452e-01
-3.055035645163345706e-02,-2.012788560289836392e-03,-1.108726222087461494e-01
-3.756360495953281475e-02,-4.609221195509708401e-03,-1.140973602595508896e-01
-3.183868394215534636e-02,7.566451241884299128e-03,-1.114996048623733554e-01
-3.161463840926340141e-02,6.169327773345669244e-03,-1.114033398683126896e-01
-2.647656978793570468e-02,8.553699148997208346e-03,-1.090653866540595568e-01
-1.289835364240531079e-02,1.463262918521827764e-02,-1.028874030201174378e-01
-1.246604400842798478e-02,1.735129139858510722e-02,-1.026913044922908996e-01
-2.057068185746915683e-03,2.124337564143195106e-02,-9.796656456425702209e-02
-4.569303861173214590e-03,1.485036979569234576e-02,-9.909598145648421119e-02
-1.119854419155909796e-02,9.697022069802442926e-03,-1.020851575291683716e-01
-9.010767842651276269e-03,2.151294742843990609e-02,-1.010991320840589625e-01
-1.149174390244420835e-02,1.674907562121957794e-02,-1.022057249542868973e-01
-5.880240562352978539e-03,1.835058429797372173e-02,-9.967430968478743769e-02
7.871587927191869491e-03,1.022262270441297652e-02,-9.348738970361872291e-02
8.375742621296236937e-03,2.093554514130856192e-02,-9.325942197150453861e-02
1.382096443393136462e-02,1.626109271122072944e-02,-9.081374020747538800e-02
7.785988147877867700e-03,2.065481518092050772e-02,-9.350030816418399005e-02
7.448122703155922106e-03,1.165180409724492390e-02,-9.363707125668987996e-02
6.002945820140530991e-03,2.094134381635683745e-02,-9.427759225993506687e-02
1.483824005858996571e-03,2.236781996115271010e-02,-9.627380964294825205e-02
9.236139962863739242e-04,9.253357099778220657e-03,-9.650534592921014565e-02
-6.995341942962991950e-03,-3.380274705589635608e-04,-9.998503356060413350e-02
-1.208642463811293241e-02,-6.900874975934528054e-03,-1.022130216878652936e-01
-1.696002630129670591e-02,-6.132629467509576743e-03,-1.043436548623191129e-01
-1.282078529142449859e-02,-3.158076405908665733e-03,-1.025192172456437095e-01
-7.098371028326162617e-03,-8.259401247170679305e-03,-1.000006345794257206e-01
-1.133261903394761246e-02,2.953243954935816980e-03,-1.018404389158353296e-01
-1.154364537415794763e-02,-7.739282765798446463e-03,-1.019110861674215607e-01
-1.881345295763658249e-02,-5.807682199031923530e-03,-1.050531746824214796e-01
-1.792325715543395190e-02,-1.646639964822511903e-02,-1.046443298889900703e-01
-1.041525498482131704e-02,-1.503776621733003867e-02,-1.013820197449605692e-01
-1.314719669432392463e-02,-1.881482851676581636e-02,-1.025393429433897330e-01
-1.667504622465382919e-02,-5.233947698310731367e-03,-1.040451052765990619e-01
-1.899725644816863124e-02,1.507412680724250264e-03,-1.050252707329429464e-01
-1.900163707159282719e-02,1.522195508290988134e-03,-1.050062700936362781e-01
-1.034527007214017247e-02,8.649478821948464527e-03,-1.012911097928976961e-01
-1.192948758431844683e-02,-4.324479167424171745e-03,-1.019379665478156727e-01
-1.181684114017284189e-02,-1.374367081723365178e-02,-1.018637039189176918e-01
-1.347114154150982727e-02,-2.004580499322299730e-02,-1.025403775290793934e-01
-1.639249429928344923e-02,-1.461325707701025163e-02,-1.037567992943121686e-01
-1.537078874139344645e-02,-4.791945590149943382e-03,-1.033078413184544686e-01
-1.606960087884934038e-02,-5.059203584025478984e-03,-1.035792566235692047e-01
-1.908604875935242251e-02,1.434005840569273216e-02,-1.048316621201922649e-01
-1.672205272486652905e-02,1.145682471299892466e-02,-1.038165559610132876e-01
-1.799143721892742034e-02,1.298168457932405429e-02,-1.043238840893927072e-01
-1.172951716095426561e-02,1.377593084446432185e-02,-1.016895898829834333e-01
-1.844160683633957673e-02,1.012671739827277276e-02,-1.044556122710546403e-01
-1.879946123859158394e-02,2.030999936904078276e-02,-1.045840590642210244e-01
-1.539365198292071309e-02,2.676604772161077575e-02,-1.031526497756718730e-01
-1.204497920793654205e-02,2.796808009720292212e-02,-1.017462000727400034e-01
-6.714551103085306810e-03,3.057996625799004262e-02,-9.952793150135233469e-02
-1.013880879201912001e-03,3.351195527211637409e-02,-9.716394201900531435e-02
2.087948604138888716e-03,3.918063112799253372e-02,-9.587302575006804994e-02
1.311809646280397189e-03,3.223093698297534171e-02,-9.616733911499832088e-02
8.249916835849130728e-03,2.304205041973625065e-02,-9.331562821813495223e-02
-8.052888132488077166e-03,2.160026905986878534e-02,-9.992928554830550480e-02
-4.022974036581199349e-03,3.000275771445938197e-02,-9.827980185725250506e-02
-1.015096766847870327e-02,2.850014055713959507e-02,-1.007428889860363941e-01
-1.629744631353689452e-02,3.187502839355561141e-02,-1.032087451181275956e-01
-2.693521417748696509e-02,2.759830286146072037e-02,-1.074740753422883249e-01
-1.548111232733648431e-02,2.949499289195155194e-02,-1.028536675910355636e-01
-1.423294186270889633e-02,2.455633949714691039e-02,-1.023322588856206555e-01
-1.498320516598477051e-02,2.737634565431139658e-02,-1.026129679135032308e-01
-1.162242062154171356e-02,3.143143888064403590e-02,-1.012538582834859868e-01
-8.053313197798138423e-03,1.844492624487037435e-02,-9.981071669445895633e-02
2.310724571814476089e-03,2.584641002263273965e-02,-9.568147874268835562e-02
9.071837786964423445e-03,2.252400057459921084e-02,-9.298695849744936792e-02
5.495744266228490965e-03,1.909493893791777003e-02,-9.438123383549990031e-02
2.637480132352810341e-03,1.290564643017223789e-02,-9.549002143403151344e-02
7.651846765617889741e-03,1.633216220058719692e-02,-9.350778021367747717e-02
7.471537573481492646e-03,1.579028624300284761e-02,-9.356568152951039163e-02
1.343346622322586469e-02,1.024277567622737181e-02,-9.122383418637033947e-02
1.005227129051571716e-02,1.434348921736007011e-02,-9.253266021323429402e-02
1.029470712524394906e-02,2.284485043143004088e-02,-9.243186048022229706e-02
9.255959611403713483e-03,2.006958485751013030e-02,-9.282645063650868389e-02
1.402514597465837759e-02,1.602599487211266160e-02,-9.097476623753524005e-02
9.584076118811598113e-03,2.181591277548380545e-02,-9.268364176736050564e-02
8.872313557044353080e-03,2.672737474734166591e-02,-9.295392845317185238e-02
4.541733416671389612e-04,2.443322720325293018e-02,-9.617922489215673110e-02
-6.093962193082828015e-03,3.067640766691412044e-02,-9.868221638955464170e-02
3.854411131409426713e-04,2.340448686805634074e-02,-9.620200587903705858e-02
-2.958336089535093527e-03,2.565209876513103657e-02,-9.747003311223456645e-02
-1.105854140853032228e-03,1.287068542578416290e-02,-9.675788460466153151e-02
4.097163564234288652e-03,1.454928923376050398e-02,-9.478144833138903158e-02
1.044220438206426398e-02,7.482736682444412861e-03,-9.237721938310534953e-02
1.943174544964288743e-03,1.756774603078445698e-03,-9.557285428434141028e-02
2.818677530960554071e-03,-6.867465081397842140e-03,-9.523695361373110679e-02
1.594499019726412434e-03,-4.812028319918936273e-03,-9.569102571301421611e-02
4.415806645372718359e-03,-2.657945999133689511e-03,-9.463184041561961690e-02
5.472066218217502484e-03,-1.299801285248354359e-02,-9.423118906372318637e-02
2.773941482676513595e-03,-8.241994338619816965e-03,-9.523040387391408512e-02
1.276580212101538145e-02,1.280404242967789945e-03,-9.152311586297928736e-02
1.313905350953839014e-02,-1.715327733344878093e-03,-9.138087102232037018e-02
1.293841233382820102e-02,9.403332258547589511e-04,-9.145250627302532742e-02
1.652780769718181081e-02,1.001496130725354662e-04,-9.013025392778779843e-02
1.158512481971080664e-02,9.228105671943214947e-03,-9.194378193576145664e-02
1.812484020576786425e-02,1.146707885504909090e-02,-8.955151621872181611e-02
2.125481770923207114e-02,1.243888492572612151e-02,-8.841033882926048471e-02
2.800427529197940107e-02,1.351874119100443007e-02,-8.595669838729687318e-02
