accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
-5.952061133015082266e-03,1.125388106304220370e-03,-7.407801048039589333e-04
-5.029775588967348200e-03,-1.447472226381821270e-03,-6.166567660016281614e-04
-5.646237486857290724e-03,5.130188130921808920e-04,-7.094306685950766984e-04
-5.894878723875029460e-03,1.690515328568398257e-03,-7.524942273873266689e-04
-4.980226074181236598e-03,4.568622219065510137e-04,-6.345384428640195740e-04
-5.075531312928961702e-03,-2.240210617771437596e-03,-6.355265138778498591e-04
-7.215736522121655311e-03,-3.800023474095082232e-04,-9.259560296570530950e-04
-8.147402641248628619e-03,-1.734041371659333919e-04,-1.054079728919764909e-03
-5.953206287335989152e-03,-2.645672519450137372e-04,-7.745915764279261541e-04
-4.540061584776006881e-03,-1.095695070596730547e-03,-5.895054060120700351e-04
-4.996035062892181279e-03,-5.427817380890542776e-04,-6.569114665882519076e-04
-6.301341693769752818e-03,-1.090306670651242094e-03,-8.316783168013492343e-04
-5.809976641340133460e-03,4.977471925972087874e-04,-7.806741930623773643e-04
-7.351092172853561368e-03,-2.372460483791444252e-03,-9.766785677081139469e-04
-4.711953743466314182e-03,-1.795641378909418329e-04,-6.380037040014290353e-04
-6.141739100157559555e-03,-6.847109371338755412e-04,-8.343128285896904894e-04
-6.384138358545663784e-03,-2.867624302879956399e-04,-8.753252545792031356e-04
-4.716344397167524481e-03,-6.842711273612744893e-04,-6.479636192522715207e-04
-8.104504642322553007e-03,5.358307764670722229e-04,-1.130602646052070864e-03
-5.971233544811223315e-03,9.714482289353287836e-04,-8.416385162977908915e-04
-4.808223597256475537e-03,-9.885268217653120360e-04,-6.715255659906994769e-04
-3.662713118705836126e-03,2.652802230177220277e-04,-5.207574329365959173e-04
-4.598709597693659626e-03,8.906623776100131007e-04,-6.611516765873161339e-04
-5.710626395013422042e-03,-6.626434119554325264e-04,-8.155639453214034561e-04
-6.167365433425667058e-03,-1.090031053254003623e-03,-8.840080764929563210e-04
-4.721818395832263690e-03,2.617272743259790868e-03,-7.013477594186155089e-04
-4.100599289031864325e-03,1.428443533785406228e-03,-6.076791752931031331e-04
-4.847855561600861174e-03,1.947534400697004120e-03,-7.242143258422440713e-04
-4.799036445298203273e-03,7.015619142252682572e-04,-7.139253647835489816e-04
-4.965998843521913023e-03,-1.147135562512030527e-03,-7.320276312335191257e-04
-6.069481232871373928e-03,5.691363848798203229e-04,-9.118017798233437644e-04
-4.758451542827517658e-03,-1.573804971455122770e-03,-7.070142501754916008e-04
-4.557305386663997038e-03,1.068216995919496481e-03,-6.964960736630200272e-04
-6.443850167338531151e-03,-1.629122296988305685e-04,-9.805454875123544717e-04
-6.069656690816057666e-03,3.519584641464845731e-05,-9.301177298718908432e-04
-5.378748985129007051e-03,-7.909945285881625487e-04,-8.240573597623462171e-04
-7.245475312920313278e-03,3.426822360609593776e-04,-1.124856673057769924e-03
-5.775658915573221759e-03,-5.887798348170325546e-04,-8.966284644387920123e-04
-4.074079199418602706e-03,-2.695523009856232166e-03,-6.223739723258946708e-04
-6.773403410204957564e-03,-9.549844800854356830e-04,-1.061855683596320179e-03
-4.771774667820974196e-03,-1.958035764536458778e-03,-7.445552364066748783e-04
-5.439150336490713999e-03,3.412367257657755726e-04,-8.689144225418026900e-04
-5.009734160115627416e-03,-7.555315142138974149e-04,-7.982377846459285612e-04
-5.971429034395962093e-03,7.625786880077756180e-04,-9.667143325760177517e-04
-5.265637076575883750e-03,3.390865410007604108e-04,-8.551300674771038267e-04
-1.044643672977147580e-02,-5.049598395836518705e-04,-1.698590240658821686e-03
-5.960175091276645812e-03,2.185170635153610430e-03,-9.892599077301483541e-04
-6.681361221168918493e-03,9.084794105243543250e-05,-1.100688552969885433e-03
-4.561240186587343058e-03,-1.003078607112184439e-03,-7.490541769087369827e-04
-6.366859709828716525e-03,6.649355368158749169e-04,-1.063602749593543567e-03
-4.273213704124862247e-03,9.278973308566862421e-04,-7.205207563534304005e-04
-4.298739387779575150e-03,-2.488795969882162673e-04,-7.215443990057650216e-04
-7.164663167649798492e-03,-1.284090565206952306e-03,-1.203712619201504968e-03
-4.259968386631622812e-03,1.691925203987421078e-03,-7.342185785734927413e-04
-5.416830216613204886e-03,1.327363565210043506e-03,-9.334624606109133719e-04
-5.232402396178097853e-03,6.459475692301153149e-04,-9.025221205641540409e-04
-5.358706468684074596e-03,-1.041861324334952821e-03,-9.188547741299284361e-04
-6.410251623414331933e-03,-2.285974951780150866e-03,-1.098671612008478900e-03
-6.263572968362835468e-03,8.587013186221181815e-04,-1.097568639651055151e-03
-5.251271134142715229e-03,-1.531285917108216044e-04,-9.196449319674077126e-04
-4.760421501839454464e-03,-5.206918204029298280e-04,-8.356892998996870350e-04
-5.273771509554346648e-03,1.186429972022340351e-03,-9.410037845250033813e-04
-3.474909929412123635e-03,5.053447356355156295e-04,-6.214550010915742377e-04
-6.957983228482418799e-03,-6.621636536570663090e-04,-1.240591604208828242e-03
-6.211280306665113889e-03,5.190567626668640688e-04,-1.119661770749690510e-03
-6.337644292532098288e-03,5.594658228520732468e-04,-1.148274155769703469e-03
-6.653292738787152868e-03,1.023178438685101721e-03,-1.214004818719467086e-03
-6.232542218186472131e-03,1.690172338456474854e-03,-1.147153197871843625e-03
-5.781431800067114192e-03,5.845271670106289008e-04,-1.063478340929559620e-03
-4.167522857539514985e-03,4.880043936532629800e-04,-7.707437327287517542e-04
-6.211750225463414689e-03,3.501056690084491940e-04,-1.152103610169303346e-03
-6.277333717043352170e-03,1.181393068873021202e-03,-1.174745687779624745e-03
-4.604682988787017241e-03,1.578549479863911031e-03,-8.700495340115586233e-04
-7.028890666558659274e-03,-1.977593079331152470e-04,-1.319134715784323541e-03
-6.367859080820542986e-03,2.340161457272282863e-03,-1.215561179054245374e-03
-8.959827792078472325e-03,-2.347103780992731981e-04,-1.697793663118360745e-03
-5.110216881143346546e-03,-4.298025628068635751e-04,-9.711836941187279105e-04
-4.753188898922223321e-03,-1.275693059607507784e-03,-9.025154791745604917e-04
-6.278154431294088317e-03,2.441497189258429179e-03,-1.221668983138021270e-03
-5.394830803810214334e-03,-3.803398886088327213e-04,-1.040355463778815668e-03
-5.543933153658835676e-03,9.595049088022278294e-04,-1.081910429587231402e-03
-6.397634568421119335e-03,8.971012208836837143e-04,-1.253104476229704653e-03
-5.015322341565176326e-03,8.279216406790190774e-04,-9.876106624753513627e-04
-5.883922675857476518e-03,-1.925966969308912091e-04,-1.157282387948632349e-03
-5.333018755945060155e-03,8.384040100416489949e-04,-1.059483185376231679e-03
-5.121933826871677420e-03,7.689819698416811011e-04,-1.021907041733239978e-03
-5.983533353695780210e-03,-5.850928673916955258e-04,-1.190804599717445143e-03
-5.218763765617903672e-03,2.334737712552520383e-03,-1.059430575205618907e-03
-6.242989579668067023e-03,5.890468622543887367e-04,-1.260511935749804649e-03
-5.815610592625424131e-03,-4.303045836931418400e-04,-1.173961164679672084e-03
-4.797505145833395358e-03,-6.163786628882172991e-05,-9.744576785963425004e-04
-4.398438983656627679e-03,8.541474322465991698e-04,-9.024835586284200373e-04
-6.715297891529643792e-03,1.626232531374005585e-04,-1.377599521852121379e-03
-3.460699939091161845e-03,-1.204964894939181130e-03,-7.059123205538433976e-04
-3.444688667696171793e-03,-6.971202979522694854e-04,-7.085817643367921118e-04
-5.349271604834391833e-03,1.303311189068706577e-03,-1.118399598585306494e-03
-6.787980556833268612e-03,1.981551677560894342e-03,-1.427152687482493784e-03
-3.557164806466708330e-03,8.335633981097212430e-04,-7.499701540962565652e-04
-5.508914827745652575e-03,6.413587699949097054e-04,-1.162856732796713156e-03
-5.061589866353442997e-03,-2.649287105958020305e-04,-1.068325779539932565e-03
-5.450859828443338842e-03,-4.222633933083919100e-04,-1.154647739434555001e-03
-4.680299175871138577e-03,1.794264819434482350e-03,-1.007471690917031504e-03
-6.463827550167658073e-03,2.128438368792229252e-03,-1.395285082425385542e-03
-5.457520870050788786e-03,-1.979407340644445679e-03,-1.162407343658318232e-03
-6.812690932447269289e-03,1.107433115583172922e-03,-1.476730842478457106e-03
-3.976463481238388942e-03,-5.046085448312531696e-05,-8.618063272321470954e-04
-4.254713275598805307e-03,1.521546229236003800e-03,-9.344624342291890087e-04
-5.476708685722931833e-03,6.293192033477446046e-04,-1.200662060308412471e-03
-5.958024329996597888e-03,-1.693128649862568613e-03,-1.298796241093917682e-03
-3.167819681260459173e-03,5.046623954312878801e-04,-7.009914436658223804e-04
-3.622043942855827404e-03,9.950973736982671181e-04,-8.070126099226386171e-04
-5.303374664425189802e-03,1.854679464560610169e-03,-1.188567844498248207e-03
-3.538663354104656239e-03,1.317247774234947544e-03,-7.967282924913770582e-04
-2.799501581334441335e-03,1.770461943716244990e-03,-6.367146917023548203e-04
-4.154017129252427637e-03,9.174839053061878413e-04,-9.395152451734502599e-04
-3.590362374177908864e-03,-4.330159534868260884e-05,-8.108964444978519065e-04
-5.929811167347215188e-03,9.779613780471763107e-04,-1.350290184465045319e-03
-5.042493884214046922e-03,-7.144528223537727207e-04,-1.144708165137875303e-03
-5.050683817981834432e-03,8.121602928666260546e-04,-1.159215896224196534e-03
-3.932136875262970746e-03,1.370505309605807298e-04,-9.035116970859859023e-04
-5.833835946879483564e-03,-1.303152369153959267e-04,-1.344087161012177869e-03
-5.398741632913275912e-03,-3.086386025173415426e-04,-1.247812074596441490e-03
-8.099746681258932629e-03,1.142449461590588911e-03,-1.887814956172719806e-03
-5.991464849272182258e-03,1.258777247858638981e-03,-1.404037054567661928e-03
-5.969130722251332968e-03,1.632019279173446691e-03,-1.406258487196365790e-03
-4.665771940850469562e-03,1.123054680635449110e-03,-1.102679740807751586e-03
-6.012408665682366336e-03,9.136227213543679504e-05,-1.419510652504990490e-03
-3.245868855185865542e-03,-1.286283682919026061e-03,-7.624832310196480705e-04
-5.461639043201134414e-03,-1.583363263179260461e-04,-1.298267591859074421e-03
-5.441419903767367658e-03,9.102574573872646013e-04,-1.303878656356339139e-03
-4.320472001638578710e-03,-3.842969130392615007e-04,-1.033654890032549784e-03
-5.823142677931601383e-03,3.424791841814267546e-04,-1.402835947652736727e-03
-5.934898767458183025e-03,-5.256708953416677765e-04,-1.430833762359160020e-03
-4.872725581898372862e-03,1.416537702532638665e-03,-1.188449968394519147e-03
-4.744974373082029573e-03,2.840628727924787711e-04,-1.156202981421928589e-03
-5.061003336832925817e-03,4.374196137077734914e-04,-1.238513781352932989e-03
-6.052326556488683493e-03,1.170229345455603420e-03,-1.489888553859967414e-03
-4.603516676163340801e-03,-1.754634802386745296e-03,-1.124533917940215852e-03
-5.059223739762105584e-03,-5.695889033916490263e-04,-1.247149544360940353e-03
-5.027214782155300932e-03,2.790908126801522338e-03,-1.260145004942670247e-03
-4.009701637525054513e-03,1.252176003722099695e-03,-1.004044608607856546e-03
-3.189904911662133722e-03,2.036595844447208759e-03,-8.066688691861214830e-04
-4.299983619512506676e-03,-2.199881787456892113e-04,-1.077178082971155153e-03
-3.931663209608298772e-03,2.822634651445637965e-03,-1.002902740094855152e-03
-5.102983491805239934e-03,4.937662150535648831e-04,-1.291391466150035696e-03
-5.174520210355339211e-03,-1.340481981037922043e-03,-1.305630568683308025e-03
-5.058675745528921908e-03,9.600545902695989398e-04,-1.291743917157815984e-03
-4.575717243203419188e-03,7.272375857290958034e-04,-1.171964278651853493e-03
-4.839635247778760301e-03,9.074495822812833623e-04,-1.244681615352055638e-03
-3.961916302640671426e-03,2.482855467517725012e-03,-1.030581517928272350e-03
-2.689145964377955521e-03,5.113232330956618554e-04,-6.965865227257420468e-04
-3.044296944802087415e-03,1.695655928478589924e-03,-7.964808746037632366e-04
-4.433028654452706753e-03,3.132433863349715075e-03,-1.166889910200125287e-03
-3.716172256561976750e-03,1.307251320608132650e-03,-9.756877982670620827e-04
-3.689954377735662257e-03,6.987627231793414051e-04,-9.695518187717518154e-04
-6.909575703806083991e-03,7.584738109429889352e-04,-1.819503369853041081e-03
-4.686491851875707222e-03,-2.435204679321067989e-04,-1.235125566957812407e-03
-4.871642723535026843e-03,4.576715988738322416e-04,-1.291619503631732599e-03
-5.032947672113384334e-03,-1.329793255281458420e-03,-1.331153534710870917e-03
-4.751433982920001686e-03,-4.364119674059863119e-04,-1.264751017138934525e-03
-3.039467741289318681e-03,9.787087170390063040e-04,-8.173718817371480351e-04
-4.097266383411856533e-03,1.314916180341074714e-03,-1.105609696059286183e-03
-2.217691584890955914e-03,8.364296690112626997e-04,-6.010196799689516414e-04
-3.776615513550831294e-03,2.110033177543102489e-04,-1.021819780488833268e-03
-3.626049870148141587e-03,4.333791414109500195e-04,-9.854678800377137792e-04
-2.485887883893454515e-03,-7.784110063541183067e-04,-6.733586780441728776e-04
-3.631801275911683731e-03,-2.407372547758579451e-04,-9.909815134556097804e-04
-3.431320638584233092e-03,1.736423507500750585e-03,-9.477727353508864569e-04
-3.384021069129408005e-03,3.602033594041209597e-04,-9.321516405156304299e-04
-4.907270766256062976e-03,2.031567314916271627e-04,-1.355003204592395349e-03
-3.357903466218778183e-03,1.341857923774392169e-03,-9.353461838522067733e-04
-4.724298983452767178e-03,-2.210172290830592079e-03,-1.303356608104076515e-03
-4.165709547024371191e-03,1.699987178195305759e-04,-1.161938329155662742e-03
-4.743698304739723225e-03,-6.653441560561246249e-05,-1.326508570716458581e-03
-3.421488612854317081e-03,1.718862498175655062e-03,-9.672053539796913232e-04
-3.386460177308601820e-03,6.535279297049112479e-04,-9.561592769231929724e-04
-5.885829788517203329e-03,6.048447580704885418e-04,-1.665190955496775437e-03
-3.872961449126247763e-03,8.560319986959386007e-04,-1.101181204109916590e-03
-3.610031679125688935e-03,2.586683767009101409e-04,-1.027640508747189579e-03
-3.975311811486590199e-03,8.142044121867142437e-04,-1.137449718460455421e-03
-3.120936788418119789e-03,1.380399428211165347e-03,-8.988403335220876943e-04
-3.387248669925429188e-03,1.047977687839651839e-03,-9.769521513981580148e-04
-5.137733184782895812e-03,1.507757993743419345e-03,-1.486307396240020909e-03
-4.819300249258241103e-03,-1.244197468369290238e-03,-1.388375830149295512e-03
-2.859432771494909917e-03,-7.274877134426649405e-04,-8.265272067174890156e-04
-5.374809085115724722e-03,8.880504187827598095e-04,-1.567410660967302576e-03
-4.278987946475722171e-03,-3.093802193773198539e-04,-1.247988986044400650e-03
-3.547142599182880485e-03,4.629438808602670541e-04,-1.040628706856108841e-03
-3.091033067356108079e-03,-6.304545594637556150e-05,-9.079563832238430861e-04
-3.062168260599115299e-03,2.264231038104802529e-03,-9.110658032503125836e-04
-2.125151858401693079e-03,-8.754958269479584665e-04,-6.251477421361998753e-04
-4.409278902445447346e-03,2.580130519226231378e-03,-1.317504569285973121e-03
-4.400695824185312487e-03,7.525626618480329988e-04,-1.312340872517738562e-03
-3.341849573546812509e-03,1.182075138168536821e-03,-1.001986607939885999e-03
-2.614723607449161505e-03,-5.311540261697111909e-04,-7.811664441654421866e-04
-3.069683959316526958e-03,-1.863910780711131032e-03,-9.155520750424826770e-04
-1.939524777414818697e-03,1.247872923797466171e-03,-5.890097766369633290e-04
-3.037587243663259287e-03,2.094846607188005638e-03,-9.258209153744464308e-04
-3.631476947077622291e-03,1.801059391751347327e-03,-1.107765573477197292e-03
-1.696796906545628043e-03,9.590491869637118860e-04,-5.196212277648979295e-04
-4.036523946782560532e-03,5.339938495463325552e-05,-1.232140090843278704e-03
-2.355058849245232448e-03,2.154491416841375351e-03,-7.284787428849957749e-04
-2.634103403191273389e-03,1.514194490912113000e-03,-8.141640486185343622e-04
-4.646147388874830551e-03,1.428600824308068340e-04,-1.431809025575059681e-03
-1.580497082409147583e-03,1.812255825024977618e-03,-4.945850993765322536e-04
-2.511648958557091780e-03,1.170194129493817847e-03,-7.825173396915701633e-04
-3.181269785036221383e-03,1.725671204075351906e-03,-9.949801098287343413e-04
-4.276207837061829324e-03,2.429061876952354204e-04,-1.334539210198687920e-03
-4.126099896435450436e-03,1.292413865785491112e-04,-1.291297973825286747e-03
-4.094507486919663278e-03,5.906595609243003864e-04,-1.286881636291525464e-03
-2.724584141704966718e-03,-1.951212007715863450e-04,-8.569852302943211514e-04
-3.064274418625735717e-03,2.787993134500954540e-05,-9.675706614993193587e-04
-7.901975617902435266e-04,-1.108932087370895214e-03,-2.466250026832183303e-04
-1.238780899730252197e-03,3.525092020802866877e-03,-4.049341196633118346e-04
-2.719421768763020334e-03,1.056761392979388425e-03,-8.698358086108196963e-04
