accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.999996452967421234e+00,-8.915697552562780174e-06,-9.775296629721959007e+00
-1.000000182761645462e+01,-1.584958196523094984e-05,-9.775301683684316956e+00
-1.000000017785686879e+01,-1.455493318860952986e-05,-9.775305824485842621e+00
-9.999999218015142688e+00,-1.751873886881521886e-05,-9.775316381400449117e+00
-9.999999466161135331e+00,-1.424047648863258338e-05,-9.775317937038316529e+00
-9.999998557351569062e+00,-1.353169243321284704e-05,-9.775329134246595331e+00
-9.999994192437920759e+00,-1.699201000636691285e-05,-9.775329094674663821e+00
-1.000000194400881348e+01,-7.419221846711536361e-06,-9.775335318661420914e+00
-1.000000662102518589e+01,-1.141629088885947020e-05,-9.775339759970464115e+00
-1.000000123384504747e+01,-1.854494864295589378e-05,-9.775346648374350522e+00
-9.999994793099968859e+00,-1.194570610224274454e-05,-9.775349112400121498e+00
-9.999994809953944852e+00,-1.404519317075121511e-05,-9.775357302412622573e+00
-9.999995962703600583e+00,-1.879219869722802220e-05,-9.775359741933931090e+00
-9.999994634064496069e+00,-9.857798673577056057e-06,-9.775362136771512667e+00
-1.000000245883297367e+01,-5.026092543536224149e-06,-9.775381613672184500e+00
-1.000000118774223523e+01,-1.873232338710546790e-05,-9.775375699360230541e+00
-9.999993813977114954e+00,-1.646661475286326397e-05,-9.775378931667528803e+00
-1.000000273487409785e+01,-1.026515137732162826e-05,-9.775387254747888832e+00
-9.999997689988701310e+00,-1.548073293570993771e-05,-9.775397115209173649e+00
-9.999993951221860300e+00,-1.064926618835244152e-05,-9.775398077888779014e+00
-9.999991899173497956e+00,-1.357238857320967857e-05,-9.775402429400728010e+00
-9.999995632854886907e+00,-7.227588679654063769e-06,-9.775406377381044010e+00
-9.999993110637177551e+00,-8.452435621558725907e-06,-9.775415618774182747e+00
-1.000000286288031148e+01,-1.329116450684827862e-05,-9.775422507677339112e+00
-1.000000956352470993e+01,-7.013501919324004220e-06,-9.775432074718116482e+00
-9.999996943208817157e+00,-1.153058193005838733e-05,-9.775434541163120272e+00
-1.000000111883416309e+01,-1.608183284215477265e-05,-9.775438485653978660e+00
-1.000000102238102251e+01,-1.160204737918639137e-05,-9.775452190901646077e+00
-1.000000431309177706e+01,-1.588156445595911831e-05,-9.775460074896695772e+00
-9.999998381577976048e+00,-1.470600484269626435e-05,-9.775456039906268657e+00
-9.999989844332162647e+00,-9.855389843353846546e-06,-9.775460445932900200e+00
-1.000000304106068683e+01,-7.818743669153264795e-06,-9.775458125807574561e+00
-1.000000634503725649e+01,-8.061798722496998980e-06,-9.775469608767915375e+00
-9.999996090702399698e+00,-1.320109588452693455e-05,-9.775484405895374707e+00
-9.999997053598942642e+00,-1.013945788877341709e-05,-9.775490081262278252e+00
-9.999994799333016715e+00,-9.384126807924751622e-06,-9.775489445265051813e+00
-1.000000090157921484e+01,-1.221501626926515814e-05,-9.775489840935659203e+00
-1.000000453997467709e+01,-4.679022642434601787e-06,-9.775502055164819737e+00
-9.999998079650795901e+00,-8.120329445903395340e-06,-9.775499156036968174e+00
-1.000000146060614981e+01,-5.554981492177061605e-06,-9.775515378712141157e+00
-1.000000370243028058e+01,-4.059232074011237711e-06,-9.775513345617891758e+00
-1.000000293092205261e+01,-1.197600053457276433e-05,-9.775522684148283403e+00
-1.000000078990835917e+01,-1.242992886386640499e-05,-9.775519892270617461e+00
-9.999990652738333097e+00,-8.245884350596960328e-06,-9.775536273545293753e+00
-9.999993954207718971e+00,-1.834152102043197418e-05,-9.775539113401961799e+00
-9.999996853764393734e+00,-1.500604927426522359e-05,-9.775546814850528676e+00
-9.999991300344737155e+00,-1.583694225821563481e-05,-9.775549022584220538e+00
-9.999995372449928865e+00,-1.214366871028449855e-05,-9.775555185210071940e+00
-1.000000067152394756e+01,-3.683340574868549242e-06,-9.775554947155576713e+00
-9.999992066443866179e+00,-3.460890538658478711e-06,-9.775570676307840046e+00
-1.000000094677402096e+01,-9.199861853418421788e-06,-9.775569753583527088e+00
-9.999999453668786842e+00,-1.684300605370001955e-05,-9.775575965546336121e+00
-1.000000551161689977e+01,-1.316921319365979711e-05,-9.775582830809343093e+00
-9.999999019652772603e+00,-1.064441947135405988e-05,-9.775590811568067195e+00
-1.000000307009290701e+01,-1.080239746092412883e-05,-9.775593494131085137e+00
-1.000000239971380367e+01,-5.684691186643717060e-06,-9.775595641754645015e+00
-9.999998245667487851e+00,-6.497957985091908828e-06,-9.775606654206345780e+00
-1.000000260050497047e+01,-1.349942086645323036e-05,-9.775608055423640863e+00
-1.000000577127719126e+01,-7.719419670015107403e-06,-9.775619364067622996e+00
-9.999997084640986245e+00,-5.380831397582362759e-06,-9.775620286906057999e+00
-9.999999249188800121e+00,-1.227272163387016145e-05,-9.775623396991957037e+00
-1.000000972112584208e+01,-8.979940311825873638e-06,-9.775630806227374237e+00
-9.999996553996570725e+00,-1.005855054856380917e-05,-9.775637039278992191e+00
-1.000000366652145622e+01,-1.280150486779940019e-05,-9.775645796658080755e+00
-1.000000273066300238e+01,-1.686932353868800510e-05,-9.775645207030281725e+00
-9.999993124862875504e+00,-1.314454036038568711e-05,-9.775652242001585890e+00
-1.000000107772830660e+01,-1.448112971459051171e-05,-9.775655702758538013e+00
-1.000000307306584801e+01,-1.365604495280350625e-05,-9.775665965518472333e+00
-9.999993963528456931e+00,-1.635957913451416588e-05,-9.775673087771979297e+00
-1.000000233832531116e+01,-1.085983023555397169e-05,-9.775671516031820829e+00
-9.999999834513465302e+00,-1.061805466314729861e-05,-9.775681492572299902e+00
-1.000001370706956294e+01,-1.585011885178782277e-05,-9.775683016210525267e+00
-1.000000237075887100e+01,-1.454221114702480892e-05,-9.775689861103131761e+00
-9.999999248139554098e+00,-1.362873872764637681e-05,-9.775696083598257147e+00
-9.999995666225053981e+00,-1.163551069770191246e-05,-9.775700563841112967e+00
-9.999993632245262276e+00,-1.452037683582311174e-05,-9.775705266002487903e+00
-1.000000134616188951e+01,-9.951318631090055959e-06,-9.775712949028859455e+00
-1.000000049755766618e+01,-1.798455988479677795e-05,-9.775718166566791822e+00
-9.999998666545911519e+00,-1.209256678048968525e-05,-9.775724401185151180e+00
-1.000000269167943223e+01,-1.498758191445109133e-05,-9.775729218508628193e+00
-1.000000537756558572e+01,-1.192142585097557811e-05,-9.775733231470654871e+00
-9.999996775516228453e+00,-7.332017249153363420e-06,-9.775741381491270587e+00
-9.999995952134616672e+00,-1.488794454666037380e-05,-9.775740064032969912e+00
-9.999997362207796670e+00,-1.462842564526404998e-05,-9.775751328637028337e+00
-9.999998495719134795e+00,-1.198010674269047921e-05,-9.775754494803939210e+00
-9.999995452363245718e+00,-1.084218579466493872e-05,-9.775762525912298884e+00
-9.999995910800748788e+00,-1.378962563933480969e-05,-9.775763279053128585e+00
-9.999999067940269271e+00,-7.750869048322002263e-06,-9.775769182496130583e+00
-1.000000333290338617e+01,-1.125226196734654111e-05,-9.775769662880762212e+00
-1.000000052990089472e+01,-1.759363087908849831e-05,-9.775785129891479741e+00
-1.000000061242274185e+01,-1.173921526721846821e-05,-9.775785120448757581e+00
-9.999993558214377742e+00,-7.620468023384645152e-06,-9.775799086220965606e+00
-9.999997697703600252e+00,-1.686802145924741931e-05,-9.775800886306438287e+00
-1.000000151263962778e+01,-1.724030648080591429e-05,-9.775805819425656296e+00
-9.999997417624042484e+00,-1.387949680022147888e-05,-9.775811548301744480e+00
-9.999998441606040345e+00,-1.294803208055349184e-05,-9.775818272452044155e+00
-1.000000195959881388e+01,-1.350741609846549564e-05,-9.775823521720274911e+00
-1.000000072550617070e+01,-1.684441868734581026e-05,-9.775825372791620893e+00
-1.000000658901822526e+01,-1.561806539206247064e-05,-9.775831428919675048e+00
-1.000000532471708858e+01,-1.173436656968843704e-05,-9.775839120663093240e+00
-1.000000786669008868e+01,-1.496056981666185646e-05,-9.775836277632043547e+00
-9.999999119082513488e+00,-2.012237318545544989e-05,-9.775845777810626913e+00
-9.999995446256708220e+00,-3.916731062257806695e-06,-9.775852297799415780e+00
-9.999994654097125846e+00,-2.133433887593088975e-05,-9.775870379816446132e+00
-9.999994195043983680e+00,-9.278089466985017005e-06,-9.775864113723880422e+00
-1.000000996598847536e+01,-1.273016664223862487e-05,-9.775872558649318478e+00
-1.000000584654556235e+01,-1.199720415956731433e-05,-9.775876483624374558e+00
-1.000001083659925705e+01,-3.914694537727438629e-06,-9.775881135080224382e+00
-1.000000212247397791e+01,-1.086485368556883299e-05,-9.775887865488286366e+00
-9.999998987920621474e+00,-1.214385296493963816e-05,-9.775891610084983085e+00
-1.000000004915003160e+01,-1.205754678762553612e-05,-9.775889201679222040e+00
-9.999998531629360699e+00,-1.989956457399247967e-05,-9.775901298810056872e+00
-9.999998450527943561e+00,-1.675317678006491492e-05,-9.775903715709622688e+00
-1.000001333311271345e+01,-1.647601441952024784e-05,-9.775910309740840631e+00
-9.999990263000643864e+00,-6.428595559438391474e-06,-9.775920923752527969e+00
-9.999992576870994299e+00,-1.188909179844827389e-05,-9.775921991402459099e+00
-1.000000110101614048e+01,-1.352896010438817201e-05,-9.775922115580334193e+00
-9.999999719984728586e+00,-1.529927221745813271e-05,-9.775932287437484547e+00
-9.999998762043025735e+00,-8.695274541823059660e-06,-9.775938529828822610e+00
-1.000000426132399056e+01,-7.382755132615234062e-06,-9.775943400690819018e+00
-1.000000765753710219e+01,-1.071122488517408094e-05,-9.775952458423915914e+00
-1.000000709120571329e+01,-1.394041414865830516e-05,-9.775951288068981171e+00
-9.999998685923214836e+00,-1.033336523497905480e-05,-9.775963074728673874e+00
-9.999999945075547458e+00,-5.359868071326553259e-06,-9.775961158379379512e+00
-9.999998857871213787e+00,-1.087903227461895187e-05,-9.775964093358521012e+00
-1.000000758738523210e+01,-1.500979144188615362e-05,-9.775977802175489728e+00
-9.999998223353573579e+00,-6.516900299749737392e-06,-9.775972918828163216e+00
-1.000000095929323862e+01,-1.123995598758950070e-05,-9.775982527440548964e+00
-9.999989799882746055e+00,-1.280055802918236958e-05,-9.775989832981567318e+00
-1.000001042454478473e+01,-1.520878956328652278e-05,-9.775991485341497977e+00
-1.000000095492387686e+01,-1.718899666124064433e-05,-9.775995681320269526e+00
-9.999994881386358614e+00,-2.666512904905628164e-06,-9.776013116099608879e+00
-9.999993612951033839e+00,-1.685501429281272573e-05,-9.776017351695220015e+00
-1.000000107028852980e+01,-1.519395780566412874e-05,-9.776016561954456563e+00
-1.000000478056279896e+01,-1.456890592029340359e-05,-9.776024231013618504e+00
-1.000000016629049071e+01,-1.696062924780546627e-05,-9.776022412493418301e+00
-1.000000142083892207e+01,-1.311393083550305718e-05,-9.776029462756097743e+00
-1.000000032617449541e+01,-1.742826152885026253e-05,-9.776048675079033856e+00
-9.999999510174982120e+00,-1.173052185841495895e-05,-9.776041637597678857e+00
-1.000000128847148240e+01,-6.121526423982096154e-06,-9.776050151672542654e+00
-1.000000122329025132e+01,-2.155235489820151102e-05,-9.776057349882520953e+00
-1.000000402732571558e+01,-1.248932517937029482e-05,-9.776047371463835844e+00
-9.999999444664588566e+00,-1.709725381896293390e-05,-9.776060150541843186e+00
-1.000000656418752953e+01,-1.447195980108308448e-05,-9.776071634347877293e+00
-1.000000231427002362e+01,-1.018707137086688100e-05,-9.776074837038217780e+00
-1.000000496309140630e+01,-1.399062005644592753e-05,-9.776080062366267143e+00
-1.000000954891918248e+01,-8.339938787724532251e-06,-9.776094398403833097e+00
-1.000000553249813784e+01,-1.441173843210449007e-05,-9.776090134677172472e+00
-9.999995366398465535e+00,-1.973437318087569147e-05,-9.776094803779235676e+00
-9.999998186767168562e+00,-1.241419538800944386e-05,-9.776100159343410922e+00
-1.000000432956329632e+01,-1.607073918513581017e-05,-9.776098664130660865e+00
-1.000000109744025423e+01,-8.716963531010687533e-06,-9.776107753014974477e+00
-9.999999919086139499e+00,-1.275947008055028371e-05,-9.776114298005268211e+00
-1.000000154880561176e+01,-9.137509916624072853e-06,-9.776116423620118567e+00
-1.000000392547950057e+01,-5.928344798205196841e-06,-9.776115827240593248e+00
-1.000000137541588785e+01,-2.005868891317900922e-05,-9.776133289387612280e+00
-1.000000611605554646e+01,-1.629641416281852337e-05,-9.776136575850465249e+00
-9.999990538589596412e+00,-2.101399993299370270e-05,-9.776146037193170102e+00
-9.999995336559456049e+00,-1.999676103857604681e-05,-9.776141136650341679e+00
-1.000000258667578024e+01,-1.120479386629818381e-05,-9.776148102429052855e+00
-9.999997559435367833e+00,-1.643524956264218968e-05,-9.776152729641317762e+00
-1.000000097018597245e+01,-1.430800190873932487e-05,-9.776164026430906873e+00
-1.000000567789247441e+01,-9.024125284585901531e-06,-9.776167375691793282e+00
-9.999997044768441867e+00,-2.126732952910487151e-05,-9.776173179209594721e+00
-1.000000505433050435e+01,-1.214582552593789161e-05,-9.776177443102463727e+00
-9.999993732259673251e+00,-1.500537759198610651e-05,-9.776180038330144484e+00
-9.999991991771368660e+00,-1.234775817806235886e-05,-9.776184498592545680e+00
-9.999999249475179042e+00,-1.363369747961843344e-05,-9.776189877874370993e+00
-1.000000601104868636e+01,-9.792749848012436822e-06,-9.776194702093812694e+00
-1.000000082449194316e+01,-1.123325068151410306e-05,-9.776193404859554903e+00
-1.000000399044338195e+01,-1.415520891087336121e-05,-9.776199447858752833e+00
-9.999998557578839709e+00,-1.380406934173057456e-05,-9.776208697785039092e+00
-1.000001172544390471e+01,-1.064565484567642356e-05,-9.776224472632847551e+00
-9.999998666172835726e+00,-1.874720346918420472e-05,-9.776225860600687767e+00
-1.000000342209813375e+01,-1.287608719204227750e-05,-9.776220262590207710e+00
-1.000000181223696494e+01,-8.481403417947585736e-06,-9.776235789070101490e+00
-1.000000143773917394e+01,-1.831091874771708435e-05,-9.776239312156787875e+00
-9.999993559969183821e+00,-1.442203407930661047e-05,-9.776235990157651656e+00
-9.999990285473726814e+00,-1.459029676037984429e-05,-9.776256648221988144e+00
-1.000000629545268183e+01,-2.062472783252223247e-05,-9.776250652069984781e+00
-9.999995689422238598e+00,-1.547328377920937921e-05,-9.776265493516248739e+00
-9.999997131011381768e+00,-1.493774404281727968e-05,-9.776265717710446168e+00
-9.999997281780856895e+00,-8.633744924031656095e-06,-9.776274953375089893e+00
-1.000000087871962684e+01,-1.364407672554536100e-05,-9.776272907324241146e+00
-1.000000849272358749e+01,-6.083696571270531560e-06,-9.776280129690148257e+00
-9.999999859486610632e+00,-1.870319584728532961e-05,-9.776285638458931615e+00
-1.000000391821085799e+01,-1.111867252661880376e-05,-9.776289655151536806e+00
-1.000000036014839822e+01,-1.143764558735892075e-05,-9.776293542996500108e+00
-9.999994764510596212e+00,-1.529055337387530514e-05,-9.776298211788029491e+00
-9.999996515822875409e+00,-1.087943619401354001e-05,-9.776303213411754456e+00
-9.999996425253469212e+00,-1.194660520365327207e-05,-9.776306975692730106e+00
-1.000000107224117052e+01,-9.842255793911686788e-06,-9.776318650263835508e+00
-9.999998695737046361e+00,-1.095316334688569177e-05,-9.776328568303648936e+00
-9.999997313544399802e+00,-1.251645165154852116e-05,-9.776321052166853320e+00
-1.000000361512089064e+01,-1.792125813805926798e-05,-9.776330599054958270e+00
-9.999999674477734857e+00,-1.885901415627350808e-05,-9.776336921292188009e+00
-1.000000394055413366e+01,-1.311855011279453929e-05,-9.776342310472291075e+00
-1.000000491642514433e+01,-8.870555565490952045e-06,-9.776351257865423250e+00
-1.000001013813878714e+01,-2.311649871270730731e-05,-9.776343783823216782e+00
-9.999996248493852491e+00,-1.620430850725831674e-05,-9.776349788033432020e+00
-1.000000368037857434e+01,-1.203445858495083624e-05,-9.776353483566053271e+00
-9.999990459191511860e+00,-2.149412406118593358e-05,-9.776366003638832680e+00
-1.000000019149605812e+01,-1.335479111643969987e-05,-9.776372097856889098e+00
-1.000000395341081472e+01,-1.354598863775279943e-05,-9.776371200580754817e+00
-1.000000584131854353e+01,-2.268584067037945050e-05,-9.776378563588503212e+00
-1.000000359719349063e+01,-1.789552098913770281e-05,-9.776385706526605546e+00
-1.000000466965518164e+01,-1.021414342917985311e-05,-9.776393604410472449e+00
-1.000000415577574664e+01,-1.684728078960452924e-05,-9.776395659058088938e+00
-1.000000815052709058e+01,-8.442522037184240950e-06,-9.776396778521798225e+00
-1.000000083166502129e+01,-1.478526315019247815e-05,-9.776402868759191733e+00
-9.999997485152187338e+00,-1.042053939001184953e-05,-9.776408812256889291e+00
-9.999997508325039419e+00,-1.943964305120777695e-05,-9.776417903177589963e+00
-9.999997780469813691e+00,-1.606339354590484040e-05,-9.776417561140805290e+00
-1.000000405580802187e+01,-2.265498784818328258e-05,-9.776417311275444888e+00
-9.999997369501061328e+00,-1.664663477885699040e-05,-9.776433066969790531e+00
-9.999997811635129352e+00,-1.094165403493254824e-05,-9.776433068598519682e+00
-9.999998129224648480e+00,-1.432399057077654274e-05,-9.776442920770373135e+00
-9.999995787872633102e+00,-1.276126091126897985e-05,-9.776449431809377089e+00
